,id,project_a,project_b,artifact_id,artifact_namespace,artifact_name,is_fork,fork_count,star_count,watcher_count,language,license_spdx_id,created_at,updated_at,first_commit_time,last_commit_time,days_with_commits_count,contributors_to_repo_count,commit_count
865,2924,https://github.com/nodeca/js-yaml,https://github.com/ethers-io/ethers.js,aOu_ApjoudOL-zFT5wpgTJkziaUfLzcctIn9eAlhgIs=,ethers-io,ethers.js,False,1890,8045,8045,TypeScript,MIT,2016-07-16 04:35:37+00:00,2024-12-28 21:24:06+00:00,2023-02-03 02:28:37+00:00,2024-12-03 20:23:44+00:00,68.0,1.0,402.0
866,2934,https://github.com/nodeca/js-yaml,https://github.com/emotion-js/emotion,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
867,2936,https://github.com/nodeca/js-yaml,https://github.com/eslint/eslint,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
868,2938,https://github.com/nodeca/js-yaml,https://github.com/babel/babel,ZH2XJbBy-YT0Kn9Sz21raVwvNQVcTe3dx-nbNxMbPVA=,babel,babel,False,5654,43345,43345,TypeScript,MIT,2014-09-28 13:38:23+00:00,2024-12-29 03:53:35+00:00,2020-06-13 20:29:05+00:00,2024-12-27 02:31:48+00:00,995.0,11.0,2759.0
869,2942,https://github.com/nodeca/js-yaml,https://github.com/inikulin/parse5,DrmssebSLtyLA9HYwROLF-WJeXLzpTF1sHKeaFfKPK4=,inikulin,parse5,False,236,3691,3691,TypeScript,MIT,2013-03-18 19:46:24+00:00,2024-12-28 16:17:01+00:00,2024-12-09 03:45:39+00:00,2024-12-26 03:47:55+00:00,11.0,2.0,15.0
870,2947,https://github.com/nodeca/js-yaml,https://github.com/mattn/go-isatty,JYI9y_UmCft6QzlRYJQ-GpVg4GuzCNgvKvefEn1lY04=,mattn,go-isatty,False,108,841,841,Go,MIT,2014-04-01 01:53:09+00:00,2024-12-13 16:26:39+00:00,,,,,
871,2948,https://github.com/nodeca/js-yaml,https://github.com/boa-dev/boa,rUSGsLB8gVmqUFAkEvTMOs7ZEoY7MeBXsMSHhNjhVmY=,boa-dev,boa,False,407,5340,5340,Rust,MIT,2018-08-08 22:20:05+00:00,2024-12-27 23:28:28+00:00,2024-12-09 16:03:17+00:00,2024-12-27 23:28:26+00:00,12.0,7.0,16.0
872,2949,https://github.com/nodeca/js-yaml,https://github.com/floating-ui/floating-ui,MJSRf-p0OjeBAQZTgREDt0kk6SDz7XIu8-yNBzBMsoY=,floating-ui,floating-ui,False,1624,30384,30384,TypeScript,MIT,2016-03-29 17:00:47+00:00,2024-12-28 19:36:41+00:00,2024-12-13 01:08:48+00:00,2024-12-21 04:34:03+00:00,4.0,2.0,7.0
873,2952,https://github.com/nodeca/js-yaml,https://github.com/debug-js/debug,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
874,2955,https://github.com/nodeca/js-yaml,https://github.com/lukeed/polka,O2OC7ar8wfEQrdAdPB122gxlFe5IuDlBAuikkra6shk=,lukeed,polka,False,173,5435,5435,JavaScript,MIT,2017-12-22 05:55:41+00:00,2024-12-28 11:35:20+00:00,,,,,
875,2960,https://github.com/nodeca/js-yaml,https://github.com/ljharb/qs,mPmyWc2odoA7xxH05Cy97-NM8OezzbeNSXX8dKhWpPs=,ljharb,qs,False,732,8603,8603,JavaScript,BSD-3-Clause,2014-07-25 18:35:41+00:00,2024-12-28 17:12:10+00:00,2024-12-13 07:30:50+00:00,2024-12-17 21:36:00+00:00,2.0,1.0,4.0
876,2961,https://github.com/nodeca/js-yaml,https://github.com/google/flatbuffers,7PDOo2knV-dR2AMEXw50f3LbtdQi0Kz6199c9TvfJ4Y=,google,flatbuffers,False,3270,23543,23543,C++,Apache-2.0,2014-05-19 18:33:01+00:00,2024-12-29 00:10:42+00:00,2024-12-23 17:10:48+00:00,2024-12-27 20:29:24+00:00,3.0,2.0,15.0
877,2971,https://github.com/formatjs/formatjs,https://github.com/cssnano/cssnano,KPijLLFm5MJCapHcQ5BLJPhvGxiwYmZyyRklybjdzJU=,cssnano,cssnano,False,319,4812,4812,CSS,MIT,2015-04-14 16:23:09+00:00,2024-12-28 02:38:24+00:00,2024-12-26 16:06:33+00:00,2024-12-26 16:18:31+00:00,1.0,1.0,4.0
878,2972,https://github.com/formatjs/formatjs,https://github.com/emotion-js/emotion,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
879,2973,https://github.com/formatjs/formatjs,https://github.com/eslint/eslint,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
880,2980,https://github.com/formatjs/formatjs,https://github.com/floating-ui/floating-ui,MJSRf-p0OjeBAQZTgREDt0kk6SDz7XIu8-yNBzBMsoY=,floating-ui,floating-ui,False,1624,30384,30384,TypeScript,MIT,2016-03-29 17:00:47+00:00,2024-12-28 19:36:41+00:00,2024-12-13 01:08:48+00:00,2024-12-21 04:34:03+00:00,4.0,2.0,7.0
881,2981,https://github.com/formatjs/formatjs,https://github.com/debug-js/debug,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
882,2983,https://github.com/yahoo/serialize-javascript,https://github.com/eslint/eslint,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
883,2990,https://github.com/yahoo/serialize-javascript,https://github.com/vuejs/vue,I_RnCtGBi5apjbW_sfHS7kezBhiMFzPjnY3KXNZqtOc=,vuejs,vue,False,33681,208231,208231,TypeScript,MIT,2013-07-29 03:24:51+00:00,2024-12-29 03:00:50+00:00,,,,,
884,2994,https://github.com/yahoo/serialize-javascript,https://github.com/mochajs/mocha,e9bpS_m2BClZYUOOQyQO8mSVA_0RJUvcgYP_DVJr6rY=,mochajs,mocha,False,3016,22662,22662,JavaScript,MIT,2011-03-07 18:44:25+00:00,2024-12-28 13:59:56+00:00,2024-12-09 14:25:36+00:00,2024-12-09 14:35:38+00:00,1.0,1.0,3.0
885,2995,https://github.com/yahoo/serialize-javascript,https://github.com/clap-rs/clap,6JC7qOGBSHZfz-uUSssY4k-X4nNs8QqPnkVvphRLl7s=,clap-rs,clap,False,1063,14526,14526,Rust,Apache-2.0,2015-02-25 13:36:33+00:00,2024-12-29 02:22:18+00:00,2024-12-12 18:53:50+00:00,2024-12-24 03:36:08+00:00,4.0,1.0,14.0
886,2996,https://github.com/yahoo/serialize-javascript,https://github.com/floating-ui/floating-ui,MJSRf-p0OjeBAQZTgREDt0kk6SDz7XIu8-yNBzBMsoY=,floating-ui,floating-ui,False,1624,30384,30384,TypeScript,MIT,2016-03-29 17:00:47+00:00,2024-12-28 19:36:41+00:00,2024-12-13 01:08:48+00:00,2024-12-21 04:34:03+00:00,4.0,2.0,7.0
887,2997,https://github.com/yahoo/serialize-javascript,https://github.com/debug-js/debug,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
888,2999,https://github.com/yahoo/serialize-javascript,https://github.com/getsentry/sentry-javascript,FAOwEmRfs-GCAyZWSDsuHhlLZRGfP5faBMCVu53i1PI=,getsentry,sentry-javascript,False,1599,8050,8050,TypeScript,MIT,2012-02-01 20:16:25+00:00,2024-12-28 04:49:10+00:00,2024-12-09 16:00:29+00:00,2024-12-27 15:32:51+00:00,12.0,12.0,131.0
889,3001,https://github.com/yahoo/serialize-javascript,https://github.com/pnpm/cmd-shim,DPwCWCf0GjbwbI3Nu7XbJT-uan6LRQfEWy3O3F6uve0=,pnpm,cmd-shim,True,11,14,14,TypeScript,NOASSERTION,2016-08-01 00:01:18+00:00,2023-06-20 06:13:21+00:00,2021-01-10 23:42:06+00:00,2023-03-16 02:26:21+00:00,16.0,1.0,34.0
890,3002,https://github.com/yahoo/serialize-javascript,https://github.com/rollup/rollup,JMngU_pfHjYDA2ZSNMFgbutc6LcqEMZBCGrMY9vV8po=,rollup,rollup,False,1538,25479,25479,JavaScript,NOASSERTION,2015-05-14 22:26:28+00:00,2024-12-29 03:21:01+00:00,2024-12-13 02:30:30+00:00,2024-12-28 05:58:09+00:00,5.0,4.0,12.0
891,3008,https://github.com/yahoo/serialize-javascript,https://github.com/rich-harris/magic-string,Fr1Cf7SyC7Rn12VMREKnkMzeGrRLXQU8umNb72_8vJQ=,rich-harris,magic-string,False,114,2421,2421,JavaScript,MIT,2014-11-03 23:10:14+00:00,2024-12-27 03:13:19+00:00,2024-12-10 05:29:40+00:00,2024-12-16 06:14:47+00:00,3.0,1.0,9.0
892,3012,https://github.com/yahoo/serialize-javascript,https://github.com/jedisct1/go-minisign,eCAguf6TWqXCMVdm6l8mpVRcq9ahLRtHy9Y_RmRO8Wg=,jedisct1,go-minisign,False,13,113,113,Go,MIT,2018-01-13 20:40:58+00:00,2024-12-23 10:12:49+00:00,,,,,
893,3013,https://github.com/yahoo/serialize-javascript,https://github.com/formatjs/formatjs,k-Lq-EH9EsfM2ampGVK-cps900yrl3m_DT_fl4m2ISI=,formatjs,formatjs,False,1362,14362,14362,TypeScript,,2014-04-24 17:28:36+00:00,2024-12-27 00:53:55+00:00,2024-12-09 04:51:56+00:00,2024-12-23 08:52:38+00:00,3.0,3.0,29.0
894,3014,https://github.com/yahoo/serialize-javascript,https://github.com/electron/electron,PjX5Nd7V4dvbUBGjiNx0S_V4V4n7QOsz3GaD_aPWBt4=,electron,electron,False,15675,114942,114942,C++,MIT,2013-04-12 01:47:36+00:00,2024-12-29 04:24:25+00:00,2024-12-09 18:44:45+00:00,2024-12-20 19:49:57+00:00,11.0,5.0,15.0
895,3018,https://github.com/yahoo/serialize-javascript,https://github.com/humanwhocodes/object-schema,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
896,3019,https://github.com/yahoo/serialize-javascript,https://github.com/mmcloughlin/addchain,KYQYJMus8ye7_95m609zkM9EpZC_g0fwtBcx6MQt7MQ=,mmcloughlin,addchain,False,14,187,187,Go,BSD-3-Clause,2020-01-31 03:31:03+00:00,2024-12-01 07:36:16+00:00,,,,,
897,3024,https://github.com/yahoo/serialize-javascript,https://github.com/mattn/go-isatty,JYI9y_UmCft6QzlRYJQ-GpVg4GuzCNgvKvefEn1lY04=,mattn,go-isatty,False,108,841,841,Go,MIT,2014-04-01 01:53:09+00:00,2024-12-13 16:26:39+00:00,,,,,
898,3025,https://github.com/yahoo/serialize-javascript,https://github.com/numpy/numpy,Up96xWk5By3wYihHVpzaRT4CPvbMxtAsWQbwpjlEDSk=,numpy,numpy,False,10248,28423,28423,Python,NOASSERTION,2010-09-13 23:02:39+00:00,2024-12-29 06:41:49+00:00,2021-03-04 15:10:22+00:00,2024-12-29 06:41:36+00:00,1159.0,23.0,10531.0
899,3028,https://github.com/yahoo/serialize-javascript,https://github.com/pytest-dev/pytest,UyW4cQKMzA_leO5rV3PfiDi6gyJugmvgy5CfhztFi1o=,pytest-dev,pytest,False,2715,12255,12255,Python,MIT,2015-06-15 20:28:27+00:00,2024-12-29 04:02:53+00:00,2024-12-15 02:51:36+00:00,2024-12-29 06:33:17+00:00,7.0,4.0,13.0
900,3032,https://github.com/yahoo/serialize-javascript,https://github.com/pion/webrtc,O2HPLmcqttq0vVk7TZnySRZFtrg0FjIuo5Z9GcDoQ7g=,pion,webrtc,False,1667,14064,14064,Go,MIT,2018-05-18 23:10:05+00:00,2024-12-28 14:04:08+00:00,2024-12-24 17:00:23+00:00,2024-12-27 04:36:58+00:00,2.0,3.0,4.0
901,3034,https://github.com/yahoo/serialize-javascript,https://github.com/prettier/prettier,EwpBNCWTXPI40Ya-aihImjgcCuNmLO8Py86Jj2GAoaA=,prettier,prettier,False,4413,49700,49700,JavaScript,MIT,2016-11-29 17:13:37+00:00,2024-12-29 03:55:24+00:00,2024-12-16 03:19:20+00:00,2024-12-23 07:04:54+00:00,4.0,2.0,13.0
902,3036,https://github.com/yahoo/serialize-javascript,https://github.com/motdotla/dotenv,8lmAmDPpxMRlQZUFwpaBGgFu1ZgwsjtxqSzWzLDPZ7w=,motdotla,dotenv,False,860,19343,19343,JavaScript,BSD-2-Clause,2013-07-05 18:25:05+00:00,2024-12-28 23:20:45+00:00,,,,,
903,3037,https://github.com/yahoo/serialize-javascript,https://github.com/tklauser/go-sysconf,zOqVKSzPxCKxb_KJrI6V5GuIIZep96uTrO3eiFI8Ro0=,tklauser,go-sysconf,False,27,141,141,Go,BSD-3-Clause,2018-09-25 14:07:03+00:00,2024-12-11 20:19:01+00:00,,,,,
904,3039,https://github.com/yahoo/serialize-javascript,https://github.com/heim-rs/darwin-libproc,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
905,3046,https://github.com/mmcloughlin/addchain,https://github.com/babel/babel,ZH2XJbBy-YT0Kn9Sz21raVwvNQVcTe3dx-nbNxMbPVA=,babel,babel,False,5654,43345,43345,TypeScript,MIT,2014-09-28 13:38:23+00:00,2024-12-29 03:53:35+00:00,2020-06-13 20:29:05+00:00,2024-12-27 02:31:48+00:00,995.0,11.0,2759.0
906,3047,https://github.com/mmcloughlin/addchain,https://github.com/go-task/slim-sprig,sCUcK78JejgL5kUPf9E8OJJPwmjvfswT3nai5d62Zu4=,go-task,slim-sprig,True,15,63,63,Go,MIT,2019-06-23 00:39:37+00:00,2024-12-15 06:02:00+00:00,,,,,
907,3050,https://github.com/mmcloughlin/addchain,https://github.com/clap-rs/clap,6JC7qOGBSHZfz-uUSssY4k-X4nNs8QqPnkVvphRLl7s=,clap-rs,clap,False,1063,14526,14526,Rust,Apache-2.0,2015-02-25 13:36:33+00:00,2024-12-29 02:22:18+00:00,2024-12-12 18:53:50+00:00,2024-12-24 03:36:08+00:00,4.0,1.0,14.0
908,3053,https://github.com/mmcloughlin/addchain,https://github.com/import-js/eslint-plugin-import,XDHwOCY9zaRED5on9OEEkrCe9R-k17JTHG94gQrhDgc=,import-js,eslint-plugin-import,False,1572,5601,5601,JavaScript,MIT,2015-03-15 00:21:57+00:00,2024-12-29 00:59:31+00:00,2024-12-11 04:25:11+00:00,2024-12-24 22:50:08+00:00,4.0,1.0,8.0
909,3058,https://github.com/mmcloughlin/addchain,https://github.com/jedisct1/go-minisign,eCAguf6TWqXCMVdm6l8mpVRcq9ahLRtHy9Y_RmRO8Wg=,jedisct1,go-minisign,False,13,113,113,Go,MIT,2018-01-13 20:40:58+00:00,2024-12-23 10:12:49+00:00,,,,,
910,3059,https://github.com/mmcloughlin/addchain,https://github.com/formatjs/formatjs,k-Lq-EH9EsfM2ampGVK-cps900yrl3m_DT_fl4m2ISI=,formatjs,formatjs,False,1362,14362,14362,TypeScript,,2014-04-24 17:28:36+00:00,2024-12-27 00:53:55+00:00,2024-12-09 04:51:56+00:00,2024-12-23 08:52:38+00:00,3.0,3.0,29.0
911,3060,https://github.com/mmcloughlin/addchain,https://github.com/electron/electron,PjX5Nd7V4dvbUBGjiNx0S_V4V4n7QOsz3GaD_aPWBt4=,electron,electron,False,15675,114942,114942,C++,MIT,2013-04-12 01:47:36+00:00,2024-12-29 04:24:25+00:00,2024-12-09 18:44:45+00:00,2024-12-20 19:49:57+00:00,11.0,5.0,15.0
912,3069,https://github.com/mmcloughlin/addchain,https://github.com/axios/axios,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
913,3072,https://github.com/mmcloughlin/addchain,https://github.com/boa-dev/boa,rUSGsLB8gVmqUFAkEvTMOs7ZEoY7MeBXsMSHhNjhVmY=,boa-dev,boa,False,407,5340,5340,Rust,MIT,2018-08-08 22:20:05+00:00,2024-12-27 23:28:28+00:00,2024-12-09 16:03:17+00:00,2024-12-27 23:28:26+00:00,12.0,7.0,16.0
914,3077,https://github.com/kaelzhang/node-ignore,https://github.com/ethers-io/ethers.js,aOu_ApjoudOL-zFT5wpgTJkziaUfLzcctIn9eAlhgIs=,ethers-io,ethers.js,False,1890,8045,8045,TypeScript,MIT,2016-07-16 04:35:37+00:00,2024-12-28 21:24:06+00:00,2023-02-03 02:28:37+00:00,2024-12-03 20:23:44+00:00,68.0,1.0,402.0
915,3078,https://github.com/kaelzhang/node-ignore,https://github.com/facebook/react,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
916,3081,https://github.com/kaelzhang/node-ignore,https://github.com/debug-js/debug,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
917,3084,https://github.com/kaelzhang/node-ignore,https://github.com/dcodeio/long.js,C2An1wXUyt1sWB6_lpLEYvt7GWkq6VdHZAftYJXzvqI=,dcodeio,long.js,False,205,892,892,JavaScript,Apache-2.0,2013-03-10 01:21:32+00:00,2024-12-16 03:13:42+00:00,,,,,
918,3086,https://github.com/kaelzhang/node-ignore,https://github.com/ajv-validator/ajv,zMYdplWxnTTPn2-f5R0DHLZs8LbKfQgikJFocHVw4f0=,ajv-validator,ajv,False,883,13949,13949,TypeScript,MIT,2015-05-19 23:23:32+00:00,2024-12-29 00:51:02+00:00,2024-12-09 23:00:17+00:00,2024-12-16 00:05:03+00:00,2.0,1.0,2.0
919,3090,https://github.com/kaelzhang/node-ignore,https://github.com/gulpjs/gulp,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
920,3091,https://github.com/kaelzhang/node-ignore,https://github.com/humanwhocodes/object-schema,z__-FNGemIReW7ge5yRhxxgrcmb6a32528c8RmMehGc=,humanwhocodes,object-schema,False,7,32,32,JavaScript,BSD-3-Clause,2019-02-03 16:33:21+00:00,2024-06-10 15:34:29+00:00,,,,,
921,3092,https://github.com/kaelzhang/node-ignore,https://github.com/browserslist/browserslist,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
922,3095,https://github.com/kaelzhang/node-ignore,https://github.com/epoberezkin/fast-deep-equal,IwujwxNCN17N7Ver-WsJf8E91w7N1Cf0eWWisoV7jUo=,epoberezkin,fast-deep-equal,False,105,1925,1925,JavaScript,MIT,2017-06-15 22:23:23+00:00,2024-12-27 11:33:30+00:00,,,,,
923,3097,https://github.com/kaelzhang/node-ignore,https://github.com/chzyer/readline,EnhvL6Xd4WpI-dGUbRRVU_jHdTwIAK9mWDjLkInwddI=,chzyer,readline,False,281,2105,2105,Go,MIT,2015-09-20 15:11:30+00:00,2024-12-25 14:01:28+00:00,,,,,
924,3098,https://github.com/kaelzhang/node-ignore,https://github.com/heim-rs/darwin-libproc,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
925,3099,https://github.com/kaelzhang/node-ignore,https://github.com/boa-dev/boa,rUSGsLB8gVmqUFAkEvTMOs7ZEoY7MeBXsMSHhNjhVmY=,boa-dev,boa,False,407,5340,5340,Rust,MIT,2018-08-08 22:20:05+00:00,2024-12-27 23:28:28+00:00,2024-12-09 16:03:17+00:00,2024-12-27 23:28:26+00:00,12.0,7.0,16.0
926,3101,https://github.com/tklauser/go-sysconf,https://github.com/eslint/eslint,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
927,3103,https://github.com/tklauser/go-sysconf,https://github.com/nodeca/js-yaml,4epbW_xwtKqsASIkkj-l6JCi_qbI6ContSkOQ7GshSA=,nodeca,js-yaml,False,776,6333,6333,JavaScript,MIT,2011-10-03 11:40:25+00:00,2024-12-28 05:05:19+00:00,,,,,
928,3117,https://github.com/tklauser/go-sysconf,https://github.com/pnpm/cmd-shim,DPwCWCf0GjbwbI3Nu7XbJT-uan6LRQfEWy3O3F6uve0=,pnpm,cmd-shim,True,11,14,14,TypeScript,NOASSERTION,2016-08-01 00:01:18+00:00,2023-06-20 06:13:21+00:00,2021-01-10 23:42:06+00:00,2023-03-16 02:26:21+00:00,16.0,1.0,34.0
929,3122,https://github.com/tklauser/go-sysconf,https://github.com/immerjs/immer,CUwrhLJ7m1lIlrFJpsrAiggl1yOuwTttuwVk616tY9k=,immerjs,immer,False,852,27901,27901,JavaScript,MIT,2017-12-29 12:25:47+00:00,2024-12-29 03:30:31+00:00,,,,,
930,3123,https://github.com/tklauser/go-sysconf,https://github.com/salesforce/tough-cookie,kF274WVlUmXL0R912vneY571d0qK2fX9Xavtj4aNmB8=,salesforce,tough-cookie,False,220,973,973,TypeScript,BSD-3-Clause,2011-10-19 15:22:36+00:00,2024-12-24 06:52:15+00:00,2024-12-09 16:39:34+00:00,2024-12-09 17:03:11+00:00,1.0,1.0,2.0
931,3126,https://github.com/tklauser/go-sysconf,https://github.com/swc-project/swc,fAC8iMAh7Ol1NpRJdkwMZ2vEOYf5jjQvu8bNG9MCBZs=,swc-project,swc,False,1242,31418,31418,Rust,Apache-2.0,2017-12-22 11:40:14+00:00,2024-12-29 05:07:43+00:00,2024-12-09 02:38:28+00:00,2024-12-29 05:07:39+00:00,8.0,2.0,22.0
932,3131,https://github.com/tklauser/go-sysconf,https://github.com/gulpjs/gulp,ea8-baG7NSrkRvvpL3RedxZ0KzRRfMAegaBT1WvBxiw=,gulpjs,gulp,False,4225,33045,33045,JavaScript,MIT,2013-07-04 05:26:06+00:00,2024-12-29 03:58:06+00:00,,,,,
933,3132,https://github.com/tklauser/go-sysconf,https://github.com/sheetjs/js-crc32,lbacO51BJo9fYrWSs6LnKYPaknDiJyc1HR12v7YhDOA=,sheetjs,js-crc32,False,37,346,346,Python,Apache-2.0,2014-06-16 21:21:27+00:00,2024-11-07 06:34:50+00:00,,,,,
934,3134,https://github.com/tklauser/go-sysconf,https://github.com/mmcloughlin/addchain,KYQYJMus8ye7_95m609zkM9EpZC_g0fwtBcx6MQt7MQ=,mmcloughlin,addchain,False,14,187,187,Go,BSD-3-Clause,2020-01-31 03:31:03+00:00,2024-12-01 07:36:16+00:00,,,,,
935,3136,https://github.com/tklauser/go-sysconf,https://github.com/browserslist/browserslist,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
936,3139,https://github.com/tklauser/go-sysconf,https://github.com/numpy/numpy,Up96xWk5By3wYihHVpzaRT4CPvbMxtAsWQbwpjlEDSk=,numpy,numpy,False,10248,28423,28423,Python,NOASSERTION,2010-09-13 23:02:39+00:00,2024-12-29 06:41:49+00:00,2021-03-04 15:10:22+00:00,2024-12-29 06:41:36+00:00,1159.0,23.0,10531.0
937,3143,https://github.com/tklauser/go-sysconf,https://github.com/emotion-js/emotion,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
938,3146,https://github.com/tklauser/go-sysconf,https://github.com/prettier/prettier,EwpBNCWTXPI40Ya-aihImjgcCuNmLO8Py86Jj2GAoaA=,prettier,prettier,False,4413,49700,49700,JavaScript,MIT,2016-11-29 17:13:37+00:00,2024-12-29 03:55:24+00:00,2024-12-16 03:19:20+00:00,2024-12-23 07:04:54+00:00,4.0,2.0,13.0
939,3148,https://github.com/tklauser/go-sysconf,https://github.com/motdotla/dotenv,8lmAmDPpxMRlQZUFwpaBGgFu1ZgwsjtxqSzWzLDPZ7w=,motdotla,dotenv,False,860,19343,19343,JavaScript,BSD-2-Clause,2013-07-05 18:25:05+00:00,2024-12-28 23:20:45+00:00,,,,,
940,3150,https://github.com/tklauser/go-sysconf,https://github.com/heim-rs/darwin-libproc,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
941,3157,https://github.com/vitest-dev/vitest,https://github.com/browserslist/browserslist,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
942,3163,https://github.com/vitest-dev/vitest,https://github.com/vercel/swr,DWcFRabM3vPvcJ_gSwsotTE6RWDHFVegu8M385TLfMc=,vercel,swr,False,1232,30792,30792,TypeScript,MIT,2019-10-28 18:16:01+00:00,2024-12-29 04:44:30+00:00,2024-12-09 13:50:36+00:00,2024-12-24 01:21:15+00:00,3.0,1.0,7.0
